osm_id,facility_name,latitude,longitude,parking_type,fee,capacity,operating_hours,access,facility_name_clean,category
972912985,Unnamed Parking,-1.31067286,36.83960879999999,surface,unknown,,24/7,public,"Parking Spot (-1.3107, 36.8396)",Off-Street / Dedicated Lot
972912986,Unnamed Parking,-1.31068724,36.839688020000004,surface,unknown,,24/7,public,"Parking Spot (-1.3107, 36.8397)",Off-Street / Dedicated Lot
1004336473,Unnamed Parking,-1.3079727888888888,36.83561884444445,surface,unknown,,24/7,public,"Parking Spot (-1.3080, 36.8356)",Off-Street / Dedicated Lot
1004336474,Unnamed Parking,-1.30709796,36.83481728,street_side,unknown,,24/7,public,"Parking Spot (-1.3071, 36.8348)",On-Street
1004336475,Unnamed Parking,-1.3070281142857143,36.833702114285714,street_side,unknown,,24/7,public,"Parking Spot (-1.3070, 36.8337)",On-Street
1550083504,Unnamed Parking,-1.3071777,36.83468266,street_side,unknown,,24/7,public,"Parking Spot (-1.3072, 36.8347)",On-Street
1550329426,Unnamed Parking,-1.3048628571428573,36.83006231428572,surface,unknown,,24/7,public,"Parking Spot (-1.3049, 36.8301)",Off-Street / Dedicated Lot
1550329428,Unnamed Parking,-1.3053007600000002,36.839286720000004,street_side,unknown,,24/7,public,"Parking Spot (-1.3053, 36.8393)",On-Street
1550329429,Unnamed Parking,-1.3053862999999999,36.83934372,street_side,unknown,,24/7,public,"Parking Spot (-1.3054, 36.8393)",On-Street
1550329430,Unnamed Parking,-1.3052107200000003,36.83910741999999,street_side,unknown,,24/7,public,"Parking Spot (-1.3052, 36.8391)",On-Street
1392346394,Unnamed Parking,-1.2944773,36.8101427,surface,unknown,,24/7,public,"Parking Spot (-1.2945, 36.8101)",Off-Street / Dedicated Lot
5378425144,Equity Centre Car Park,-1.3015834,36.8121121,surface,unknown,,24/7,public,Equity Centre Car Park,Off-Street / Dedicated Lot
5383782003,Engineers Board of Kenya,-1.2918266,36.8125679,street_side,unknown,,24/7,public,Engineers Board of Kenya,On-Street
5383782004,Ministry Of Lands Parking Lot,-1.2924766,36.8116836,surface,unknown,,24/7,public,Ministry Of Lands Parking Lot,Off-Street / Dedicated Lot
9485502152,Mara Road Car Park,-1.2992278,36.8109977,surface,unknown,,24/7,yes,Mara Road Car Park,Off-Street / Dedicated Lot
9488826516,Geomaps- AFA Parking,-1.3037392,36.8139743,surface,unknown,,24/7,public,Geomaps- AFA Parking,Off-Street / Dedicated Lot
9754714125,Unnamed Parking,-1.2937997,36.8137573,surface,unknown,,24/7,public,"Parking Spot (-1.2938, 36.8138)",Off-Street / Dedicated Lot
123617551,NSSF Parking Lot,-1.290132457142857,36.812714414285715,multi-storey,unknown,,24/7,public,NSSF Parking Lot,Off-Street / Dedicated Lot
167271476,Unnamed Parking,-1.3004840375000002,36.814754956250006,multi-storey,unknown,,24/7,public,"Parking Spot (-1.3005, 36.8148)",Off-Street / Dedicated Lot
241570710,Unnamed Parking,-1.29261512,36.81893168,surface,unknown,,24/7,public,"Parking Spot (-1.2926, 36.8189)",Off-Street / Dedicated Lot
241571137,Ministry of Health Parking,-1.29096545,36.81459958333334,surface,unknown,,24/7,public,Ministry of Health Parking,Off-Street / Dedicated Lot
245264053,Don Bosco Church Parking,-1.3019738,36.82041488,surface,unknown,,24/7,public,Don Bosco Church Parking,Off-Street / Dedicated Lot
435091328,Unnamed Parking,-1.2941329833333335,36.81751598333333,surface,unknown,,24/7,public,"Parking Spot (-1.2941, 36.8175)",Off-Street / Dedicated Lot
532822660,Cooperative parking lot,-1.29409236,36.81235758,surface,yes,,24/7,customers,Cooperative parking lot,Off-Street / Dedicated Lot
557016947,Nyayo Stadium Parking Lot,-1.3026975294117646,36.824601423529415,surface,unknown,,24/7,public,Nyayo Stadium Parking Lot,Off-Street / Dedicated Lot
557726171,Judiciary Parking Lot,-1.2941718142857144,36.813967257142856,surface,unknown,,24/7,public,Judiciary Parking Lot,Off-Street / Dedicated Lot
557726172,Leopard Beach Resort Parking Lot,-1.293304076923077,36.81588594615385,surface,unknown,,24/7,public,Leopard Beach Resort Parking Lot,Off-Street / Dedicated Lot
687439510,Unnamed Parking,-1.2919853571428572,36.82085308571429,surface,unknown,,24/7,public,"Parking Spot (-1.2920, 36.8209)",Off-Street / Dedicated Lot
860348936,Unnamed Parking,-1.292713043478261,36.815452686956526,surface,unknown,,24/7,public,"Parking Spot (-1.2927, 36.8155)",Off-Street / Dedicated Lot
995566500,Unnamed Parking,-1.3006400333333332,36.819801633333334,surface,unknown,,24/7,public,"Parking Spot (-1.3006, 36.8198)",Off-Street / Dedicated Lot
1028879834,Mara Road Car Park,-1.2993359999999998,36.81106568,surface,unknown,,24/7,yes,Mara Road Car Park,Off-Street / Dedicated Lot
1029216659,Geomaps- AFA Parking,-1.3036821,36.81395963999999,surface,unknown,,24/7,public,Geomaps- AFA Parking,Off-Street / Dedicated Lot
1061753490,Unnamed Parking,-1.2936572999999998,36.81346215714285,surface,unknown,,24/7,public,"Parking Spot (-1.2937, 36.8135)",Off-Street / Dedicated Lot
1061753907,Unnamed Parking,-1.2936608800000002,36.81386807,surface,unknown,,24/7,public,"Parking Spot (-1.2937, 36.8139)",Off-Street / Dedicated Lot
1061759679,Unnamed Parking,-1.2942980444444445,36.81070404444445,surface,unknown,,24/7,public,"Parking Spot (-1.2943, 36.8107)",Off-Street / Dedicated Lot
1061769499,Unnamed Parking,-1.2937992555555555,36.81049796666667,surface,unknown,,24/7,public,"Parking Spot (-1.2938, 36.8105)",Off-Street / Dedicated Lot
1061773478,Unnamed Parking,-1.2938286933333336,36.812204673333326,surface,unknown,,24/7,public,"Parking Spot (-1.2938, 36.8122)",Off-Street / Dedicated Lot
1189977529,Unnamed Parking,-1.290090425,36.82395518333334,multi-storey,unknown,,24/7,public,"Parking Spot (-1.2901, 36.8240)",Off-Street / Dedicated Lot
1189977534,Unnamed Parking,-1.2898031333333333,36.82362813333333,surface,unknown,,24/7,public,"Parking Spot (-1.2898, 36.8236)",Off-Street / Dedicated Lot
1189979678,Old Mutual Tower,-1.2992806680000002,36.819470960000004,multi-storey,unknown,,24/7,public,Old Mutual Tower,Off-Street / Dedicated Lot
1412128799,Unnamed Parking,-1.30045552,36.81276458,street_side,unknown,,24/7,public,"Parking Spot (-1.3005, 36.8128)",On-Street
1412128800,Unnamed Parking,-1.29960762,36.81295018,street_side,unknown,,24/7,public,"Parking Spot (-1.2996, 36.8130)",On-Street
1412128812,Unnamed Parking,-1.3003343,36.81317965454545,multi-storey,unknown,,24/7,public,"Parking Spot (-1.3003, 36.8132)",Off-Street / Dedicated Lot
1547706891,Unnamed Parking,-1.29047958,36.81965914,street_side,unknown,,24/7,public,"Parking Spot (-1.2905, 36.8197)",On-Street
1547706892,Unnamed Parking,-1.29031122,36.8205133,street_side,unknown,,24/7,public,"Parking Spot (-1.2903, 36.8205)",On-Street
1547706894,Unnamed Parking,-1.2901461166666666,36.82060346666666,street_side,unknown,,24/7,public,"Parking Spot (-1.2901, 36.8206)",On-Street
1547706897,Unnamed Parking,-1.29016996,36.8207088,street_sideQ3295867,unknown,,24/7,public,"Parking Spot (-1.2902, 36.8207)",On-Street
1547762849,Unnamed Parking,-1.3021613500000002,36.82541956666667,street_side,unknown,,24/7,public,"Parking Spot (-1.3022, 36.8254)",On-Street
1550078330,Unnamed Parking,-1.2973957600000001,36.81285938,surface,unknown,,24/7,public,"Parking Spot (-1.2974, 36.8129)",Off-Street / Dedicated Lot
1550082489,Unnamed Parking,-1.29000664,36.82072646,street_side,unknown,,24/7,public,"Parking Spot (-1.2900, 36.8207)",On-Street
30498595,Unnamed Parking,-1.2909796,36.8282672,surface,unknown,,24/7,public,"Parking Spot (-1.2910, 36.8283)",Off-Street / Dedicated Lot
2324373844,Unnamed Parking,-1.2953986,36.8375275,surface,unknown,,24/7,public,"Parking Spot (-1.2954, 36.8375)",Off-Street / Dedicated Lot
123269047,Unnamed Parking,-1.29104244,36.8284273,surface,unknown,,24/7,public,"Parking Spot (-1.2910, 36.8284)",Off-Street / Dedicated Lot
125300907,Unnamed Parking,-1.29029048,36.82648322,surface,unknown,,24/7,public,"Parking Spot (-1.2903, 36.8265)",Off-Street / Dedicated Lot
125300908,Unnamed Parking,-1.29118805,36.828143275,surface,unknown,,24/7,public,"Parking Spot (-1.2912, 36.8281)",Off-Street / Dedicated Lot
132956809,Unnamed Parking,-1.29044312,36.83713522,surface,unknown,,24/7,public,"Parking Spot (-1.2904, 36.8371)",Off-Street / Dedicated Lot
132956833,Unnamed Parking,-1.2919049,36.83764638,surface,unknown,,24/7,public,"Parking Spot (-1.2919, 36.8376)",Off-Street / Dedicated Lot
133146037,Dt Dobie Parking,-1.2978282200000002,36.83607628,surface,unknown,,24/7,public,Dt Dobie Parking,Off-Street / Dedicated Lot
133157623,Unnamed Parking,-1.3014642625000001,36.8317679,surface,unknown,,24/7,public,"Parking Spot (-1.3015, 36.8318)",Off-Street / Dedicated Lot
133157649,Unnamed Parking,-1.2998588,36.83301485263158,surface,unknown,,24/7,public,"Parking Spot (-1.2999, 36.8330)",Off-Street / Dedicated Lot
283725047,Unnamed Parking,-1.2898490428571427,36.828945757142854,surface,unknown,,24/7,public,"Parking Spot (-1.2898, 36.8289)",Off-Street / Dedicated Lot
401972799,Technical University Of Kenya Parking Lot,-1.2917525888888888,36.825220511111105,surface,no,,24/7,yes,Technical University Of Kenya Parking Lot,Off-Street / Dedicated Lot
687438546,Unnamed Parking,-1.29133254,36.82593606,surface,unknown,,24/7,public,"Parking Spot (-1.2913, 36.8259)",Off-Street / Dedicated Lot
688412717,Unnamed Parking,-1.29101342,36.83761908,surface,unknown,,24/7,public,"Parking Spot (-1.2910, 36.8376)",Off-Street / Dedicated Lot
689149735,Unnamed Parking,-1.3042389307692308,36.83029943076922,surface,unknown,,24/7,public,"Parking Spot (-1.3042, 36.8303)",Off-Street / Dedicated Lot
1547762850,Unnamed Parking,-1.3027762,36.826226600000005,surface,unknown,,24/7,public,"Parking Spot (-1.3028, 36.8262)",Off-Street / Dedicated Lot
1547762851,Unnamed Parking,-1.30313006,36.82642628,surface,unknown,,24/7,public,"Parking Spot (-1.3031, 36.8264)",Off-Street / Dedicated Lot
1547762852,Unnamed Parking,-1.3037396857142858,36.8265401,surface,unknown,,24/7,public,"Parking Spot (-1.3037, 36.8265)",Off-Street / Dedicated Lot
1547762853,Unnamed Parking,-1.304248642857143,36.827013414285716,surface,unknown,,24/7,public,"Parking Spot (-1.3042, 36.8270)",Off-Street / Dedicated Lot
1550082494,Unnamed Parking,-1.29010154,36.8265125,street_side,unknown,,24/7,public,"Parking Spot (-1.2901, 36.8265)",On-Street
1550082496,Unnamed Parking,-1.2899900599999998,36.82733304,street_side,unknown,,24/7,public,"Parking Spot (-1.2900, 36.8273)",On-Street
1550082497,Unnamed Parking,-1.2905499599999999,36.82738002000001,street_side,unknown,,24/7,public,"Parking Spot (-1.2905, 36.8274)",On-Street
1550082498,Unnamed Parking,-1.2906777200000001,36.82753246000001,street_side,unknown,,24/7,public,"Parking Spot (-1.2907, 36.8275)",On-Street
1550082499,Unnamed Parking,-1.2908503857142857,36.827337514285716,street_side,unknown,,24/7,public,"Parking Spot (-1.2909, 36.8273)",On-Street
1550082500,Unnamed Parking,-1.29121682,36.82766384,street_side,unknown,,24/7,public,"Parking Spot (-1.2912, 36.8277)",On-Street
1550293884,Unnamed Parking,-1.2985354111111111,36.82591672222222,surface,unknown,,24/7,public,"Parking Spot (-1.2985, 36.8259)",Off-Street / Dedicated Lot
1550329422,Unnamed Parking,-1.30342744,36.829825140000004,street_side,unknown,,24/7,public,"Parking Spot (-1.3034, 36.8298)",On-Street
1550329423,Unnamed Parking,-1.3028926,36.830881219999995,street_side,unknown,,24/7,public,"Parking Spot (-1.3029, 36.8309)",On-Street
1550329424,Unnamed Parking,-1.3033880999999998,36.830216060000005,street_side,unknown,,24/7,public,"Parking Spot (-1.3034, 36.8302)",On-Street
1550329425,Unnamed Parking,-1.3044357199999999,36.83082954,surface,unknown,,24/7,public,"Parking Spot (-1.3044, 36.8308)",Off-Street / Dedicated Lot
364997373,Unnamed Parking,-1.31803466,36.855037419999995,surface,unknown,,24/7,private,"Parking Spot (-1.3180, 36.8550)",Off-Street / Dedicated Lot
688411407,Unnamed Parking,-1.30615568,36.84909378,surface,unknown,,24/7,public,"Parking Spot (-1.3062, 36.8491)",Off-Street / Dedicated Lot
153567478,Unnamed Parking,-1.3136339333333333,36.85721915,surface,unknown,,24/7,public,"Parking Spot (-1.3136, 36.8572)",Off-Street / Dedicated Lot
364994364,Unnamed Parking,-1.3184430142857142,36.8556965,surface,unknown,,24/7,private,"Parking Spot (-1.3184, 36.8557)",Off-Street / Dedicated Lot
364995017,Unnamed Parking,-1.31860864,36.85628718,surface,unknown,,24/7,private,"Parking Spot (-1.3186, 36.8563)",Off-Street / Dedicated Lot
995026217,Unnamed Parking,-1.3086068000000002,36.866734980000004,surface,unknown,,24/7,public,"Parking Spot (-1.3086, 36.8667)",Off-Street / Dedicated Lot
132161405,Unnamed Parking,-1.2950870857142858,36.85076631428571,surface,unknown,,24/7,public,"Parking Spot (-1.2951, 36.8508)",Off-Street / Dedicated Lot
132161406,Unnamed Parking,-1.2944853,36.8504688,surface,unknown,,24/7,public,"Parking Spot (-1.2945, 36.8505)",Off-Street / Dedicated Lot
881457077,Unnamed Parking,-1.29813194,36.8700044,surface,unknown,,24/7,public,"Parking Spot (-1.2981, 36.8700)",Off-Street / Dedicated Lot
1552250767,Unnamed Parking,-1.2945845599999999,36.875854520000004,street_side,unknown,,24/7,public,"Parking Spot (-1.2946, 36.8759)",On-Street
1552250768,Unnamed Parking,-1.2944829800000002,36.87583522,street_side,unknown,,24/7,public,"Parking Spot (-1.2945, 36.8758)",On-Street
1552250769,Unnamed Parking,-1.2949693,36.87588406,surface,unknown,,24/7,public,"Parking Spot (-1.2950, 36.8759)",Off-Street / Dedicated Lot
260915501,Unnamed Parking,-1.2970129375,36.8948278125,surface,unknown,50,24/7,permissive,"Parking Spot (-1.2970, 36.8948)",Off-Street / Dedicated Lot
369123224,Unnamed Parking,-1.2889045,36.756697599999995,surface,unknown,,24/7,public,"Parking Spot (-1.2889, 36.7567)",Off-Street / Dedicated Lot
1052985244,Unnamed Parking,-1.2878827857142856,36.76235979285714,surface,unknown,,24/7,public,"Parking Spot (-1.2879, 36.7624)",Off-Street / Dedicated Lot
77869529,Lavington Mall,-1.2798946636363633,36.770148445454545,street_side,yes,,24/7,customers,Lavington Mall,On-Street
95792156,Holy Trinity Catholic Church Car Park,-1.2823207583333334,36.78028015833333,surface,unknown,,24/7,public,Holy Trinity Catholic Church Car Park,Off-Street / Dedicated Lot
226322141,Unnamed Parking,-1.28422934,36.765561579999996,surface,unknown,,24/7,public,"Parking Spot (-1.2842, 36.7656)",Off-Street / Dedicated Lot
424089101,Unnamed Parking,-1.2771726600000002,36.76891972800001,surface,yes,,24/7,yes,"Parking Spot (-1.2772, 36.7689)",Off-Street / Dedicated Lot
1052964218,Unnamed Parking,-1.28373976,36.76944412,surface,unknown,,24/7,private,"Parking Spot (-1.2837, 36.7694)",Off-Street / Dedicated Lot
1053042709,Unnamed Parking,-1.28146646,36.76905008,surface,no,,24/7,customers,"Parking Spot (-1.2815, 36.7691)",Off-Street / Dedicated Lot
1054762876,Unnamed Parking,-1.2803955,36.769772,street_side,unknown,,24/7,public,"Parking Spot (-1.2804, 36.7698)",On-Street
1106135635,Unnamed Parking,-1.2866712142857144,36.76616414285714,surface,yes,,24/7,private,"Parking Spot (-1.2867, 36.7662)",Off-Street / Dedicated Lot
1106135636,Unnamed Parking,-1.2871137428571429,36.76658284285714,surface,unknown,,24/7,private,"Parking Spot (-1.2871, 36.7666)",Off-Street / Dedicated Lot
1550276794,Unnamed Parking,-1.2826235400000001,36.766746760000004,street_side,unknown,,24/7,public,"Parking Spot (-1.2826, 36.7667)",On-Street
1550276796,Unnamed Parking,-1.2828475400000001,36.7664842,street_side,unknown,,24/7,public,"Parking Spot (-1.2828, 36.7665)",On-Street
1550276797,Unnamed Parking,-1.2805922285714286,36.76956861428571,surface,unknown,,24/7,public,"Parking Spot (-1.2806, 36.7696)",Off-Street / Dedicated Lot
1550276798,Unnamed Parking,-1.2801187600000001,36.769609020000004,street_side,unknown,,24/7,public,"Parking Spot (-1.2801, 36.7696)",On-Street
1550276799,Unnamed Parking,-1.27982164,36.770314459999994,street_side,unknown,,24/7,public,"Parking Spot (-1.2798, 36.7703)",On-Street
1550276800,Unnamed Parking,-1.27893744,36.7705656,street_side,unknown,,24/7,public,"Parking Spot (-1.2789, 36.7706)",On-Street
1550276801,Unnamed Parking,-1.2791222800000002,36.77045296,street_side,unknown,,24/7,public,"Parking Spot (-1.2791, 36.7705)",On-Street
1550276802,Unnamed Parking,-1.27876712,36.770686780000005,street_side,unknown,,24/7,public,"Parking Spot (-1.2788, 36.7707)",On-Street
1550276803,Unnamed Parking,-1.27870822,36.77071952,street_side,unknown,,24/7,public,"Parking Spot (-1.2787, 36.7707)",On-Street
1550276804,Unnamed Parking,-1.27888172,36.77073638,street_side,unknown,,24/7,public,"Parking Spot (-1.2789, 36.7707)",On-Street
1550276805,Unnamed Parking,-1.2791291833333334,36.77025191666666,surface,unknown,,24/7,public,"Parking Spot (-1.2791, 36.7703)",Off-Street / Dedicated Lot
552377741,Unnamed Parking,-1.2707667444444446,36.77747698888888,surface,unknown,,24/7,public,"Parking Spot (-1.2708, 36.7775)",Off-Street / Dedicated Lot
1211947927,Unnamed Parking,-1.271327857142857,36.77845747142857,surface,unknown,,24/7,public,"Parking Spot (-1.2713, 36.7785)",Off-Street / Dedicated Lot
968588012,Kenton Rear Parking,-1.2809847,36.7869545,surface,unknown,,24/7,public,Kenton Rear Parking,Off-Street / Dedicated Lot
247773424,Kenton Main Parking,-1.2788140399999999,36.78855546,surface,unknown,,24/7,public,Kenton Main Parking,Off-Street / Dedicated Lot
440010966,Unnamed Parking,-1.2854513,36.789972520000006,surface,unknown,,24/7,public,"Parking Spot (-1.2855, 36.7900)",Off-Street / Dedicated Lot
440010967,Unnamed Parking,-1.28569602,36.78985628,surface,unknown,,24/7,public,"Parking Spot (-1.2857, 36.7899)",Off-Street / Dedicated Lot
566687891,Jumuia Parking Lot,-1.28912478,36.79330644,underground,unknown,,24/7,public,Jumuia Parking Lot,Off-Street / Dedicated Lot
595908532,Unnamed Parking,-1.2887787666666668,36.789759588888884,surface,unknown,,24/7,public,"Parking Spot (-1.2888, 36.7898)",Off-Street / Dedicated Lot
598606250,Unnamed Parking,-1.2894357777777778,36.78769844999999,surface,unknown,,24/7,public,"Parking Spot (-1.2894, 36.7877)",Off-Street / Dedicated Lot
1017651874,Unnamed Parking,-1.2884836600000003,36.78975176,surface,unknown,,24/7,public,"Parking Spot (-1.2885, 36.7898)",Off-Street / Dedicated Lot
1550749752,Unnamed Parking,-1.2859860399999998,36.79111092000001,street_side,unknown,,24/7,public,"Parking Spot (-1.2860, 36.7911)",On-Street
248992215,Mamlaka car park,-1.28022666,36.8100408,surface,unknown,,24/7,yes,Mamlaka car park,Off-Street / Dedicated Lot
254814024,Better Living Hospital Car Park,-1.28905832,36.8082129,surface,unknown,,24/7,public,Better Living Hospital Car Park,Off-Street / Dedicated Lot
254814025,LMS Guest House Car Park,-1.2888588200000002,36.808367579999995,surface,unknown,,24/7,public,LMS Guest House Car Park,Off-Street / Dedicated Lot
254814026,Nairobi Central SDA Church - Maxwell Car Park,-1.2890955000000002,36.807767420000005,surface,unknown,,24/7,public,Nairobi Central SDA Church - Maxwell Car Park,Off-Street / Dedicated Lot
254814027,Unnamed Parking,-1.2878657199999999,36.80773372,surface,unknown,,24/7,public,"Parking Spot (-1.2879, 36.8077)",Off-Street / Dedicated Lot
512302705,IFRC car parking space,-1.2883874,36.79854128,surface,unknown,,24/7,private,IFRC car parking space,Off-Street / Dedicated Lot
512312764,IFRC employee car parking,-1.28867346,36.79846497999999,surface,unknown,,24/7,private,IFRC employee car parking,Off-Street / Dedicated Lot
613458329,Unnamed Parking,-1.27857728,36.80313104,surface,unknown,,24/7,public,"Parking Spot (-1.2786, 36.8031)",Off-Street / Dedicated Lot
859412315,Unnamed Parking,-1.2888833,36.79669052,surface,unknown,,24/7,public,"Parking Spot (-1.2889, 36.7967)",Off-Street / Dedicated Lot
95791246,Unnamed Parking,-1.2666476599999998,36.785528600000006,surface,unknown,,24/7,public,"Parking Spot (-1.2666, 36.7855)",Off-Street / Dedicated Lot
564775721,All Africa Conference of Churches Car Park,-1.2604440357142856,36.7874971,surface,unknown,,24/7,public,All Africa Conference of Churches Car Park,Off-Street / Dedicated Lot
1053261122,Unnamed Parking,-1.2746415500000001,36.781449699999996,surface,unknown,,24/7,public,"Parking Spot (-1.2746, 36.7814)",Off-Street / Dedicated Lot
1430821175,Unnamed Parking,-1.2725389200000001,36.79276602,surface,unknown,,24/7,public,"Parking Spot (-1.2725, 36.7928)",Off-Street / Dedicated Lot
1430821176,Unnamed Parking,-1.27282662,36.792513099999994,surface,unknown,,24/7,public,"Parking Spot (-1.2728, 36.7925)",Off-Street / Dedicated Lot
930204024,Student parking,-1.274479,36.805643,surface,unknown,,24/7,public,Student parking,Off-Street / Dedicated Lot
2519756646,Unnamed Parking,-1.2743448,36.8051067,surface,unknown,,24/7,public,"Parking Spot (-1.2743, 36.8051)",Off-Street / Dedicated Lot
2519818247,Unnamed Parking,-1.2731723,36.805157,surface,unknown,,24/7,public,"Parking Spot (-1.2732, 36.8052)",Off-Street / Dedicated Lot
6127848123,Sankara Hotel Car Park,-1.2622751,36.8027813,surface,yes,,24/7,customers,Sankara Hotel Car Park,Off-Street / Dedicated Lot
6171020686,Westlands Commercial Centre Car Park,-1.260429,36.8038372,surface,yes,,24/7,yes,Westlands Commercial Centre Car Park,Off-Street / Dedicated Lot
56052349,Southern Sun Mayfair,-1.2628710666666667,36.80705643333334,surface,unknown,,24/7,public,Southern Sun Mayfair,Off-Street / Dedicated Lot
80342068,Unnamed Parking,-1.2714589,36.80691708333333,surface,unknown,,24/7,public,"Parking Spot (-1.2715, 36.8069)",Off-Street / Dedicated Lot
80342108,Unnamed Parking,-1.27288654,36.8067967,surface,unknown,,24/7,public,"Parking Spot (-1.2729, 36.8068)",Off-Street / Dedicated Lot
80342423,Unnamed Parking,-1.2733892555555557,36.80467163333333,surface,unknown,,24/7,public,"Parking Spot (-1.2734, 36.8047)",Off-Street / Dedicated Lot
80345483,Unnamed Parking,-1.27359984,36.806705980000004,surface,unknown,,24/7,public,"Parking Spot (-1.2736, 36.8067)",Off-Street / Dedicated Lot
80345486,Unnamed Parking,-1.2742595857142855,36.80748811428572,surface,unknown,,24/7,public,"Parking Spot (-1.2743, 36.8075)",Off-Street / Dedicated Lot
80345492,Unnamed Parking,-1.27373585,36.8058246,surface,unknown,,24/7,public,"Parking Spot (-1.2737, 36.8058)",Off-Street / Dedicated Lot
80497196,Unnamed Parking,-1.2717048166666667,36.80376080833333,surface,unknown,,24/7,public,"Parking Spot (-1.2717, 36.8038)",Off-Street / Dedicated Lot
238856245,Unnamed Parking,-1.26063376,36.7964857,surface,unknown,,24/7,public,"Parking Spot (-1.2606, 36.7965)",Off-Street / Dedicated Lot
239007380,Consolata Shrine Parking,-1.2669648399999998,36.80332954,surface,unknown,,24/7,public,Consolata Shrine Parking,Off-Street / Dedicated Lot
242428164,Unnamed Parking,-1.2650880499999997,36.79968476250001,surface,unknown,,24/7,public,"Parking Spot (-1.2651, 36.7997)",Off-Street / Dedicated Lot
248897159,Unnamed Parking,-1.2614604,36.7963655,surface,unknown,,24/7,private,"Parking Spot (-1.2615, 36.7964)",Off-Street / Dedicated Lot
512903706,Sarit New Parking,-1.2612072714285711,36.80070462857143,surface,unknown,,24/7,public,Sarit New Parking,Off-Street / Dedicated Lot
576016273,Victoria Court Parking,-1.26296794,36.80616916,surface,unknown,,24/7,public,Victoria Court Parking,Off-Street / Dedicated Lot
576018088,Eden Square Parking,-1.2683985285714283,36.806495042857144,surface,unknown,,24/7,public,Eden Square Parking,Off-Street / Dedicated Lot
577395626,Standard Chartered Bank Parking,-1.2634164399999999,36.80200734,surface,unknown,,24/7,customers,Standard Chartered Bank Parking,Off-Street / Dedicated Lot
577395627,Westlands Square Parking,-1.26402586,36.80239424,surface,yes,,24/7,public,Westlands Square Parking,Off-Street / Dedicated Lot
577395628,Westlands Square Parking,-1.2636700846153845,36.80218158461538,surface,yes,,24/7,yes,Westlands Square Parking,Off-Street / Dedicated Lot
581330829,Mpaka House Parking,-1.2649751200000001,36.804210319999996,surface,unknown,,24/7,customers,Mpaka House Parking,Off-Street / Dedicated Lot
581330832,Sclaters House Car Parking,-1.2635820799999997,36.808897390000006,surface,no,,24/7,customers,Sclaters House Car Parking,Off-Street / Dedicated Lot
647573869,Unnamed Parking,-1.2598876,36.80406311428572,surface,unknown,,24/7,public,"Parking Spot (-1.2599, 36.8041)",Off-Street / Dedicated Lot
1205972611,Unnamed Parking,-1.2677449600000001,36.7999258,surface,unknown,30,24/7,private,"Parking Spot (-1.2677, 36.7999)",Off-Street / Dedicated Lot
1314218509,Unnamed Parking,-1.2641382666666667,36.800986349999995,surface,unknown,,24/7,customers,"Parking Spot (-1.2641, 36.8010)",Off-Street / Dedicated Lot
1378964326,Unnamed Parking,-1.2677195714285714,36.80858242857143,surface,unknown,,24/7,public,"Parking Spot (-1.2677, 36.8086)",Off-Street / Dedicated Lot
30121680,Unnamed Parking,-1.2896057,36.8150615,surface,unknown,,24/7,public,"Parking Spot (-1.2896, 36.8151)",Off-Street / Dedicated Lot
30695694,Unnamed Parking,-1.2856445,36.8132893,surface,unknown,,24/7,public,"Parking Spot (-1.2856, 36.8133)",Off-Street / Dedicated Lot
498412528,InterContinental Hotel Car Park,-1.2873717,36.8192911,surface,unknown,,24/7,public,InterContinental Hotel Car Park,Off-Street / Dedicated Lot
1175376518,Travel House Parking,-1.2861727,36.8214386,multi-storey,yes,,24/7,public,Travel House Parking,Off-Street / Dedicated Lot
1418962726,Parking B,-1.2806414,36.8128716,surface,unknown,,24/7,public,Parking B,Off-Street / Dedicated Lot
1418962730,MAIN PACKING,-1.2803274,36.8127162,surface,unknown,,24/7,public,MAIN PACKING,Off-Street / Dedicated Lot
1420033889,YMCA STAFF PARKING,-1.2805756,36.8129968,surface,unknown,,24/7,public,YMCA STAFF PARKING,Off-Street / Dedicated Lot
2324373804,Jogoo House Car Park,-1.288426,36.824186,surface,unknown,,24/7,public,Jogoo House Car Park,Off-Street / Dedicated Lot
2519803985,Unnamed Parking,-1.2794317,36.8103813,surface,unknown,,24/7,public,"Parking Spot (-1.2794, 36.8104)",Off-Street / Dedicated Lot
5555073964,Donald Car Park,-1.2873973,36.8183799,surface,unknown,,24/7,public,Donald Car Park,Off-Street / Dedicated Lot
10767847055,Unnamed Parking,-1.2852863,36.8131296,surface,unknown,,24/7,public,"Parking Spot (-1.2853, 36.8131)",Off-Street / Dedicated Lot
79594658,Unnamed Parking,-1.2806898652173913,36.816219700000005,surface,unknown,,24/7,public,"Parking Spot (-1.2807, 36.8162)",Off-Street / Dedicated Lot
113187440,Unnamed Parking,-1.28315538,36.81666122,surface,unknown,,24/7,public,"Parking Spot (-1.2832, 36.8167)",Off-Street / Dedicated Lot
125296284,Judiciary Car Park,-1.28733056,36.823670799999995,surface,unknown,,24/7,public,Judiciary Car Park,Off-Street / Dedicated Lot
125296285,KenCom CarPark,-1.2864514999999999,36.82436546,surface,unknown,200,24/7,public,KenCom CarPark,Off-Street / Dedicated Lot
125298626,Taifa Road Parking B,-1.2878399999999997,36.825023099999996,surface,unknown,,24/7,public,Taifa Road Parking B,Off-Street / Dedicated Lot
